user_location,text,label
chanchal mann ati random,"@mbbsarc Nahi bhai cloudy weather tha, sunset time ka hai, to sun to clouds ke piche dikh nahi raha niche side sky orange dikh raha tha",1
Imus,RT @blessyourosie: Ang daya tlga. Cloudy nung pumunta kmi jan. Hindi enough cguro ung mga pogi naming nakasama 😔,1
click the link for more info,medyo cloudy ang weather nya pero ang init pa rin 🫠,1
Quezon City,Cloudy Saturday morning everyone ☁️ ☁️ just woke up 🤦 sarap ng tulog ko nakabawi din ng mahaba~.habang tulog,1
"England, United Kingdom","Untag ingani ra ag weather nga permi bugnaw, sig ulan, cloudy, and cold breeze.",1
"Manila, Philippines","Ang clear nung Mayon pagdating ng esbi 🥹 Nung pagdating ko last time sa Bicol, ang cloudy. Peyboritism din e hahahahaha chz @SB19Official #SB19 #GrupoDuplaInternacionaldoAno #SECAwards",1
"Kumamoto, Kyushu, Japan","#kantowx Today June 13 - Cloudy, shower at times. 26C in Tokyo, 26C Saitama, 26C Yokohama, 26C Chiba, 24C Mito.",1
"Kumamoto, Kyushu, Japan","#kyushuwx Today June 13 - Cloudy, shower at times. 30C in S Fukuoka and Kumamoto, 27C N Fukuoka, 23C E Oita, 30C W Kagoshima.",1
,sarap tlga ng cold windy cloudy whether lamegh,1
,"RT @luelynbae: May nakakita na ba ng strawberry moon ngayong gabi? Cloudy kasi dito sa Cabuyao, Laguna WednesTEY HAPPY ALWAYS @stellajero…",1
borderline ng farm at ihawan,"Sana cloudy lang. 😭 Lord, good weather sa 14. Kaipuhan pa akong mahiling kang ilusyon kong si Stell asin agom kong si Josh. #SB19 @SB19Official https://t.co/rwN6QQ5Oki",1
Philippines,The Intertropical Convergence Zone (ITZC) will bring partly cloudy to cloudy skies with isolated rain showers or thunderstorms over Mindanao. (3/4),1
Philippines,"WEATHER UPDATE: The intertropical convergence zone (ITCZ) will be affecting Mindanao and Eastern Visayas this Sunday, June 15, bringing cloudy skies with scattered rains and thunderstorms, according to PAGASA. (1/2) https://t.co/2eoEiivy2A",1
Philippines,"The Intertropical Convergence Zone (ITCZ) will continue to bring cloudy skies with scattered rains and thunderstorms to Mindanao and Eastern Visayas, PAGASA said in its Saturday afternoon weather forecast. Partly cloudy to cloudy skies with isolated rain showers or https://t.co/2QlZ4oRLkd",1
Makati City,"According to the Philippine Atmospheric, Geophysical and Astronomical Services Administration’s (PAGASA) weekly weather outlook spanning until 20 June, the LPA’s trough and ITCZ will bring cloudy skies with scattered rains and thunderstorms over Mindanao from Saturday until https://t.co/Iu66Y19XdG",1
"Camp Aguinaldo, Quezon City","WEATHER UPDATE | 24-HOUR PUBLIC WEATHER FORECAST Issued at 4:00 AM, 13 June 2025 SYNOPSIS: Southwest Monsoon affecting the western section of Northern Luzon. Forecast Weather Conditions Area: Batanes Weather Condition: Cloudy skies with scattered rains and thunderstorms Caused https://t.co/LfY3wjqfCA",1
Philippines,"Batanes will have cloudy skies with scattered rains due to the trough of the Low Pressure Area (LPA) as the southwest monsoon or Habagat and easterlies bring scattered rains over the western section of Northern Luzon and the rest of the country on Friday, PAGASA reported. Read",1
Philippines,"Due to habagat, cloudy skies with scattered rains and thunderstorms will prevail over the rest of Luzon and Visayas, Zamboanga Peninsula, Dinagat Islands, and Surigao del Norte. (3/4)",1
Philippines,"However, partly cloudy to cloudy skies with isolated rain showers or thunderstorms will affect the rest of Mindanao. (3/4)",1
Philippines,"The southwest monsoon or Habagat will bring cloudy skies with rain showers over Central and Southern Luzon, Visayas, and Mindanao on Wednesday, PAGASA reported. The state weather bureau also reported that as of 3 a.m., a tropical cyclone outside the Philippine Area of https://t.co/zHqVlrbdAD",1
Pwede matulog kung saan,"RT @gmanews: The Southwest Monsoon (Habagat) will affect Central and Southern Luzon, Visayas, and Mindanao, PAGASA said in its Tuesday afte…",1
Philippines,"The Southwest Monsoon (Habagat) will affect Central and Southern Luzon, Visayas, and Mindanao, PAGASA said in its Tuesday afternoon forecast. It is expected to cause occasional rains over Cavite, Batangas, Zambales, Bataan, Occidental Mindoro, and Palawan, and cloudy skies with https://t.co/T2sRiz7ZRU",1
"Brgy. Mali-ao, Pavia, Iloilo",The Visayas region is expected to experience cloudy skies with scattered rains and thunderstorms caused by the Southwest Monsoon. Possible flash floods or landslides may occur due to moderate to heavy rains. #PanayNews,1
Philippines,"However, partly cloudy to cloudy skies with isolated rain showers or thunderstorms will be experienced in Mindanao. Meanwhile, the rest of Luzon will experience partly cloudy to cloudy skies with isolated rain showers or thunderstorms due to localized thunderstorms. (3/3)",1
Makati City,"RAIN RAIN GO AWAY WEATHER UPDATE: Cloudy skies, scattered rains, and thunderstorms are expected across Luzon and parts of Visayas and Mindanao due to the low-pressure area and southwest monsoon. Flash floods or landslides possible in high-risk areas. Stay alert and safe. 🌧️🌩️ https://t.co/wJtajnVTWb",1
Philippines,"However, partly cloudy to cloudy skies with isolated rain showers or thunderstorms will affect Mindanao. Meanwhile, the rest of Luzon will experience partly cloudy to cloudy skies with isolated rain showers or thunderstorms due to localized thunderstorms. (4/4)",1
Nigeria,Ph weather 😔😔 It’s so cold tonight https://t.co/F9Lity0cNR,1
Republic of the Philippines,The rainy season is here! Enjoying the fog and cold weather! #philippines #TravelBigChallenge #rainyday #fog #itsmorefuninthephilippines #pilipinas #wowphilippines #choosephilippines #natgeotravel #natgeotravelpic #exploreph #travelph #wheninmanila #GoPh https://t.co/65n0lpCJLk,1
Republic of the Philippines,RT @Unos61990807: Cold Friday night. SOLO ATL SNAPS #BGYO_AllTheseLadies #BGYO @bgyo_ph https://t.co/Vb678mKQJE,1
,bagong gising...tapos na ligo...tapos cold morning.. Kalami naay ka hug 🥺🥺🥺🌧️🌧️🌧️,1
,RT @SkosanaMar81965: Cold weather BISTRO SUNDAYS X UYANDA UYANDA THE CHILLER #HlangabezoUyanda #UyandaXChillersPunchVibes,1
"Osaka-shi Kita-ku, Osaka",RT @MorenoSarap: COLD WEATHER 😁✊💦 Kasalanan ng ulan to ehh Telegram Lifetime Access 499 Telegram Account // markabrenica27 https://t.c…,1
,@_njengahillary It's very cold here in Nairobi too hapa ngara,1
,"@brajratnam @chakravartiin It is physically unbearable to stand anything below 22 unless with a winter quilt. I already use an AC quilt, and aren't anemic or underfed enough to feel unusual levels of cold. All that, while in NCR where we have people dying of strokes outside...",1
India,"@IndianTechGuide That's some serious heat coming our way! Stay cool and hydrated, Delhi NCR folks! Maybe it's time to break out the ice cream and cold drinks to beat the heat! 🍦🥤☀️",1
#ERROR!,It's so cold and I suddenly remembered I won't be seeing yoursky fam fm in manila on july https://t.co/UKergBwedC,1
"Lungsod ng Cebu, Rehiyon ng Gi",Cold weather 🥶 #cebu https://t.co/mEZdvFmanV,1
Paul McCartney Supremacy🙏🙏,Woah I think it's kinda cold in Philippines rn-,1
"sael , of age ╱ he","@cuntresy yeah! just here for this week, a quick summer vacation before my training back in the philippines. nyc’s been cold and rainy recently… but it’s still the same old crazy city. you have any suggestions what food should i try here? 🤓",1
"South Australia, Australia","For those of you asking me when I'm back to Australia, I will be leaving on Saturday night to be home on Sunday morning. Here in Philippines weather is too cold ❄️🥶. And it's a rainy day https://t.co/GQM7CsVuse",1
"Cebu City, Central Visayas",SiGM everyone 🧡🔥 Its been a cold weather here in the Philippines it would be better to eat a hot food 👀 Who can recognize what food im cooking 🔥🔥 https://t.co/ikRKmpkwSv,1
Australia,Arrived in 🇦🇺 in 7 °C 🥶 Soooooo cold! Specially from 40 °C in Manila and 28°C in Tokyo.,1
"Cebu City, Central Visayas","Lets eat and take a sip of a Hot ""batchoy soup"". Perfect for the rainy and cold weather In the Philippines🧡🔥. Can anyone drop SiGM and join with me? https://t.co/nkKlPU8UIm",1
,"Philippines starts getting cold cuz it's raining season starts, but who cares gonna dance this in the rain!!!! https://t.co/YlHpEt2mwi",1
ISIAH 60:22,hadloka sa ulan ug hangin oy tapos ga dalugdog pajuuud😢 grabe ka ngitngit sa digos!!,1
filo • she/her,duru dalugdog la. uran na kun mauran man 😏,1
ISIAH 60:22,sige naman sad ug dalugdog oy,1
Aeolia,TAMA!!!! STOP NA SA DEFORESTATION!!!! https://t.co/NRyt0Vuw6v,1
,@PhilNews24 Delubyo kapag ang ulan ay napalakas sa buong Metro Manila nakakatakot sipmleng ulan.,1
,"@3Pick_JL Hindi na alon yan, delubyo na 😱",1
,"RT @arielrojasPH: WATCH: Heavy downpour in Cubao, Quezon City at 10:15 p.m. Saturday, June 7. The southwest monsoon or Habagat is currentl…",1
Bharat,"@mauna_adiga We ,in NCR, are waiting for few showers knowing that one downpour and few areas will turn Venice.😊",1
🇺🇸 USA - Follow & Repost ♥️,"RT @frescotennis: 🇵🇭 🌧️ ♥️ #ASMR Relaxing Rain Sounds for Sleeping Heavy rain in the Philippines is intense, relentless, and often tra…",1
Regional Met Centre New Delhi,"16/06/2025: 01:30 IST; Very Light rainfall/drizzle is very likely to occur at isolated places of Delhi ( Kalkaji, Tughlakabad, IGNOU), Jind, Hansi, Meham, Tosham, Bhiwani (Haryana) Amroha, Garhmukteshwar, Siyana, Sambhal, Jahangirabad, Anupshahar, Bahajoi (U.P.) during next 2 hrs https://t.co/zSPhiNC1Rc",1
India,RT @pkusrain: South Haryana or parts of south delhi NCR may experience some light rain or drizzle in next 2 hours due to upper and middle l…,1
"Quezon City, Philippines 1101","#EarthquakePH #EarthquakeSouthernLeyte Earthquake Information No.1 Date and Time: 16 June 2025 - 06:04 AM Magnitude = 2.4 Depth = 027 km Location = 10.10°N, 125.15°E - 005 km N 09° W of San Francisco (Southern Leyte) https://t.co/clEizfC8GN https://t.co/39xOWSQ7DQ",1
"Quezon City, Philippines 1101","#EarthquakePH #EarthquakeOccidentalMindoro Earthquake Information No.1 Date and Time: 16 June 2025 - 05:50 AM Magnitude = 1.4 Depth = 035 km Location = 12.39°N, 120.77°E - 022 km S 69° W of Rizal (Occidental Mindoro) https://t.co/s3Pvlnb9OL https://t.co/UHludKUdLA",1
"Quezon City, Philippines 1101",BULKANG TAAL Buod ng 24 oras na pagmamanman 16 Hunyo 2025 alas-12 ng umaga #TaalVolcano Filipino: https://t.co/wNKsbVj6Nr English: https://t.co/LcQaGA2JxP Volcano: Taal Alert Level: 1 Status Alert Level: Bahagyang aktibidad Volcanic Earthquake: 0 volcanic earthquakes https://t.co/aC2frYmygc,1
"Quezon City, Philippines 1101",BULKANG MAYON Buod ng 24 oras na pagmamanman 16 Hunyo 2025 alas-12 ng umaga #MayonVolcano Filipino: https://t.co/tTZEfWegKJ English: https://t.co/6Hu50Rg7qc Volcano: Mayon Alert Level: 1 Status Alert Level: Bahagyang aktibidad Volcanic Earthquake: 2 volcanic earthquakes + https://t.co/iNAvu8uQUg,1
"Quezon City, Philippines 1101",BULKANG KANLAON Buod ng 24 oras na pagmamanman 16 Hunyo 2025 alas-12 ng umaga #KanlaonVolcano Filipino: https://t.co/HSadm5V49G English: https://t.co/1OZgFP8zQK Volcano: Kanlaon Alert Level: 3 Status Alert Level: Mataas na aktibidad Volcanic Earthquake: 6 volcanic https://t.co/4gIJ9megjF,1
worldwide,Very Strong earthquakes possibility Soon Be High Alert Stay safe 👁️👁️👁️ Red Alert 🔴🔴🔴 Iran / Japan/ philippines Indonesia / Taiwan/ Myanmar/ Malaysia / Vietnam / #earthquake #Temblor #Iran https://t.co/v68CGeL24s,1
"Quezon City, Philippines 1101","#EarthquakePH #EarthquakeQuezon Earthquake Information No.1 Date and Time: 16 June 2025 - 03:29 AM Magnitude = 1.6 Depth = 037 km Location = 14.73°N, 121.42°E - 022 km S 82° W of General Nakar (Quezon) https://t.co/MVHdngEKWu https://t.co/6RtQ3JLMs5",1
"Quezon City, Philippines 1101","#EarthquakePH #EarthquakeSurigaoDelSur Earthquake Information No.1 Date and Time: 16 June 2025 - 03:03 AM Magnitude = 2.4 Depth = 017 km Location = 09.09°N, 126.34°E - 015 km N 24° E of Bayabas (Surigao Del Sur) https://t.co/hoilTbocoV https://t.co/sJUukiizqi",1
"Quezon City, Philippines 1101","#EarthquakePH #EarthquakeAbra Earthquake Information No.1 Date and Time: 16 June 2025 - 01:58 AM Magnitude = 1.7 Depth = 027 km Location = 17.82°N, 120.72°E - 011 km N 07° E of Lagayan (Abra) https://t.co/QBgHpIUj8e https://t.co/2RRnUOB7D8",1
"Quezon City, Philippines 1101","#EarthquakePH #EarthquakeIlocosNorte Earthquake Information No.1 Date and Time: 16 June 2025 - 12:36 AM Magnitude = 1.8 Depth = 063 km Location = 18.14°N, 120.87°E - 005 km S 88° E of Carasi (Ilocos Norte) https://t.co/ozGZ8cyTWB https://t.co/4pMCZnrPm3",1
"Quezon City, Philippines 1101","#EarthquakePH #EarthquakeSultanKudarat Earthquake Information No.1 Date and Time: 16 June 2025 - 12:26 AM Magnitude = 2.2 Depth = 033 km Location = 06.65°N, 123.88°E - 020 km N 86° W of Lebak (Sultan Kudarat) https://t.co/PpOykFGbtX https://t.co/XjKHdr1jYg",1
,"RT @QuakesToday: 4.4 magnitude #earthquake. 151 km from Pondaguitan, #Davao, Philippines https://t.co/0W3mC4y3tt",1
"Bruyères-Le-Chatel, France",🔔#Earthquake (#lindol) M3.1 strikes 168 km SE of #Mati (#Philippines) 12 min ago. More info: https://t.co/sLZs3WX7mM,1
"Quezon City, Philippines 1101","#EarthquakePH #EarthquakeDavaoOriental Earthquake Information No.1 Date and Time: 15 June 2025 - 11:55 PM Magnitude = 3.1 Depth = 093 km Location = 05.82°N, 127.23°E - 158 km S 54° E of Governor Generoso (Davao Oriental) https://t.co/PN1cA4ebJ2 https://t.co/ZjImfOUb9p",1
Republic of the Philippines,RT @phivolcs_dost: #EarthquakePH #EarthquakeDavaoOriental Earthquake Information No.1 Date and Time: 15 June 2025 - 08:31 PM Magnitude = 4.…,1
,"【m3.2】MINDANAO, PHILIPPINES 6km Jun 15, 2025 14:53:38 UTC (G)https://t.co/RkpQLFt1nQ (EMSC)https://t.co/UTMjkpQ6oQ",1
"Quezon City, Philippines 1101","#EarthquakePH #EarthquakeNegrosOriental Earthquake Information No.1 Date and Time: 15 June 2025 - 10:53 PM Magnitude = 3.2 Depth = 006 km Location = 08.90°N, 122.97°E - 019 km S 23° W of Siaton (Negros Oriental) https://t.co/oG3ZroMPUn https://t.co/iBfXrHcPdX",1
,"A magnitude 4.9 earthquake struck off the coast of Cagayan Valley on Saturday afternoon, June 14, the Philippine Institute of Volcanology and Seismology (Phivolcs) reported. https://t.co/C1aPauyxG8",1
,"【m3.1】REGION DE NEGROS Y CEBU, PHILIPPINES 6km 15/06/2025 13:12:48 UTC #Sismo (G)https://t.co/IzA5MYr7pT (EMSC)https://t.co/Hrba5zxk37",1
"Bruyères-Le-Chatel, France",🔔#Earthquake (#lindol) M3.1 strikes 24 km NE of Bacolod City (#Philippines) 16 min ago. More info: https://t.co/unvlFw01qm,1
"Butuan City, Philippines","🚨 EARTHQUAKE in Governor Generoso, Davao Oriental with a range of Magnitude 4.6 and a Depth of 10 km at 8:31 PM (June 15, 2025) | NO AFTERSHOCKS; NO DAMAGES THIS IS AN AUTOMATIC SOLUTION. https://t.co/uyYDIfenao https://t.co/j4oCacIswx",1
,"LINOG ALERT! Earthquake Information No.1 Date and Time : 15 Jun 2025 - 08:31:24 PM Magnitude : M 4.6 Depth : 010 km Origin : TECTONIC Location : 06.18°N, 126.55°E - 074 km S 45° E of Governor Generoso (Davao Oriental) Early Warning, Early Action! https://t.co/OiEEMUcb4Y",1
"Quezon City, Philippines 1101","#EarthquakePH #EarthquakePangasinan Earthquake Information No.1 Date and Time: 15 June 2025 - 08:22 PM Magnitude = 2.5 Depth = 028 km Location = 16.28°N, 119.72°E - 019 km N 54° W of Bani (Pangasinan) https://t.co/JuqgtOCJpW https://t.co/Om0ihtFq4M",1
"Worldwide, USA, UK","Pondaguitan Earthquake Philippines - Magnitude 4.4 Earthquake Strikes 150 km SE of Pondaguitan, Philippines - June 15, 2025, at 08:45:00 UTC. https://t.co/MQAQDcZov9 https://t.co/DcNsY9SFXM",1
"Quezon City, Philippines 1101","#EarthquakePH #EarthquakeDavaoDelSur Earthquake Information No.1 Date and Time: 15 June 2025 - 06:22 PM Magnitude = 3.0 Depth = 008 km Location = 06.55°N, 125.30°E - 008 km S 42° W of Sulop (Davao Del Sur) https://t.co/YPOESU9LkN https://t.co/NDfhR7GjxL",1
Earth,"USGS reports a M4.4 earthquake, 150 km SE of Pondaguitan, Philippines on 6/15/25 @ 7:37:54 UTC https://t.co/hkenRjyiOg #earthquake",1
"Quezon City, Philippines 1101","#EarthquakePH #EarthquakeSurigaoDelNorte Earthquake Information No.1 Date and Time: 15 June 2025 - 04:08 PM Magnitude = 4.0 Depth = 013 km Location = 09.62°N, 126.57°E - 049 km S 69° E of General Luna (Surigao Del Norte) https://t.co/TMA6bK2tCf https://t.co/EPo7Kcufe2",1
"Quezon City, Philippines 1101","#EarthquakePH #EarthquakeDavaoOccidental Earthquake Information No.1 Date and Time: 15 June 2025 - 03:37 PM Magnitude = 3.9 Depth = 020 km Location = 05.18°N, 127.09°E - 179 km S 63° E of Jose Abad Santos (Davao Occidental) https://t.co/HzlGkbIAuM https://t.co/ggfLqGsCGa",1
444,RT @eufems: Padre Burgos reacts to the 1863 earthquake from his office near the Manila Cathedral #rp612fic https://t.co/4KS3WjEYaB,1
Argentina,"🔥Historic earthquakes that occurred on June 15: 🇺🇸 M7.2 - Off Coast of Northern California, 2005 🔥 🇵🇭 M6.1 - Leyte, Philippines, 1991 🇯🇵 M8.5 - Sanriku, Japan, 1896 ➡️27 days until July 11 (megaquake alert in California) ⚠️Alert for possible earthquake today⚠️ #earthquake https://t.co/xY8A6aUHyP",1
Wherever The Wind Blows,"RT @EQAlerts: #Earthquake M4.9 | #Philippine #Islands #Region | 15m ago | Jun 14, 2025 05:27 pm (GMT 8): https://t.co/Fa3PGYcHKx",1
,"RT @raspishakEQ: Preliminary M5.1 #Earthquake ID: #rs2025lnvsox 44km from #Sarangani, #Mindanao,Philippines 2025-06-13 08:13 UTC Source: #G…",1
"Quezon City, Philippines 1101","#EarthquakePH #EarthquakeBatangas Earthquake Information No.1 Date and Time: 15 June 2025 - 08:06 AM Magnitude = 1.3 Depth = 099 km Location = 13.63°N, 120.69°E - 020 km S 80° W of Tingloy (Batangas) https://t.co/K6ZQ4exo2O https://t.co/c4GFTjv5KK",1
"Chacao, Venezuela","RT @QuakesToday: 4.8 magnitude #earthquake. 26 km from Xunchang, #Sichuan, China https://t.co/wvD3jUcAGP",1
Edinburgh Scotland,"an hour ago #earthquake 4.4 has hit Kalat District (BA), Pakistan, 10.0km, 19:12 BST (USGS ) https://t.co/KU7344oGUH https://t.co/Hx1PKIckD2",1
"Worldwide, USA, UK","Kalat Earthquake Pakistan - Magnitude 4.4 Earthquake Strikes 41 km ENE of Kalat, Pakistan - June 15, 2025, at 18:29:00 UTC. https://t.co/zbLIgNLFD8",1
Edinburgh Scotland,"13 min. ago #earthquake 4.8 has hit Yibin Shi (SC), China, 10.0km, 11:37 BST (CEIC ) https://t.co/GTIsRT6llZ https://t.co/HxWLreRTHc",1
"Worldwide, USA, UK","San Juan Earthquake Puerto Rico - Magnitude 3.19 Earthquake Strikes 75 km N of San Juan, Puerto Rico - June 15, 2025, at 10:27:00 UTC. https://t.co/2kztWwRe4Y https://t.co/NLBsvYp1Pc",1
"Worldwide, USA, UK","Uyuni Earthquake Bolivia - Magnitude 4.5 Earthquake Strikes 48 km SSE of Uyuni, Bolivia - June 15, 2025, at 06:16:00 UTC. https://t.co/h5HHArg95a https://t.co/tGM7n9Jm8r",1
